id,book_id,user_id,rating,date,number_of_likes
7357,124,73,1,April 3 2014,2
7358,245,71,2,February 25 2016,8
7359,8,128,2,April 7 2017,8
7360,373,5,3,November 6 2018,9
7361,155,4,2,April 14 2017,0
7362,39,30,3,December 9 2016,0
7363,213,62,2,October 23 2018,7
7364,344,39,5,December 26 2014,7
7365,120,59,5,April 13 2013,1
7366,139,40,4,September 28 2014,0
7367,22,40,0,June 20 2017,2
7368,340,108,4,May 8 2019,1
7369,133,92,0,July 26 2019,0
7370,297,129,3,May 13 2018,1
7371,26,14,0,February 11 2019,0
7372,96,90,4,October 22 2019,0
7373,362,30,1,July 20 2018,0
7374,311,78,2,May 6 2019,1
7375,375,72,3,April 9 2018,3
7376,174,59,0,June 13 2013,1
7377,148,39,3,January 13 2018,7
7378,239,128,5,March 15 2013,2
7379,276,15,5,June 25 2009,0
7380,169,94,3,July 19 2015,2
7381,329,120,1,July 22 2015,0
7382,189,130,0,December 3 2019,6
7383,22,71,0,February 12 2013,2
7384,128,94,4,October 1 2018,3
7385,70,49,5,July 14 2018,2
7386,212,130,4,February 21 2019,2
7387,271,119,1,February 3 2012,3
7388,129,2,4,September 11 2017,4
7389,136,109,3,December 9 2017,1
7390,159,96,4,April 22 2011,6
7391,160,38,5,August 2 2014,0
7392,202,10,2,January 5 2016,3
7393,45,74,1,April 26 2010,4
7394,294,46,3,August 27 2016,7
7395,236,70,2,September 9 2019,0
7396,168,79,5,September 17 2018,4
7397,396,131,1,November 21 2014,22
7398,141,56,1,September 2 2019,2
7399,186,112,3,July 10 2012,0
7400,166,7,2,May 11 2016,0
7401,243,54,5,November 15 2019,4
7402,361,108,3,October 25 2014,6
7403,272,42,0,June 8 2016,0
7404,331,59,3,July 28 2017,0
7405,326,39,5,October 2 2016,3
7406,326,15,1,September 11 2018,2
7407,174,62,2,April 6 2017,0
7408,282,6,5,November 16 2019,0
7409,48,19,4,December 11 2017,0
7410,322,45,4,December 27 2016,12
7411,98,99,1,October 9 2013,7
7412,292,84,1,May 21 2018,1
7413,37,86,3,March 12 2012,4
7414,178,109,5,January 18 2015,13
7415,226,26,4,January 22 2018,11
7416,333,19,5,May 25 2017,6
7417,86,34,0,April 5 2017,4
7418,208,121,2,May 6 2010,15
7419,339,103,1,September 26 2014,5
7420,253,95,5,April 19 2016,11
7421,46,112,1,February 21 2014,21
7422,283,19,5,May 16 2012,19
7423,391,57,3,December 24 2014,0
7424,58,64,4,April 23 2011,2
7425,314,115,5,November 5 2017,0
7426,388,50,4,October 16 2010,15
7427,83,72,3,May 13 2018,0
7428,3,15,3,April 27 2010,4
7429,106,125,5,October 3 2017,2
7430,262,14,4,April 19 2011,14
7431,187,126,2,October 7 2015,1
7432,343,121,2,February 25 2018,0
7433,395,61,1,June 27 2012,4
7434,52,121,4,November 26 2017,0
7435,31,130,1,July 24 2016,1
7436,82,1,0,May 10 2017,2
7437,114,101,0,January 17 2018,1
7438,70,104,4,August 5 2015,1
7439,403,83,0,July 4 2013,0
7440,108,65,1,June 8 2015,0
7441,274,56,1,October 9 2013,1
7442,385,51,4,August 6 2018,0
7443,9,38,0,November 2 2013,1
7444,291,20,3,January 1 2016,0
7445,384,6,2,December 10 2013,0
7446,323,63,4,November 18 2011,0
7447,376,12,2,March 29 2017,0
7448,213,130,0,March 29 2019,0
7449,98,76,5,May 10 2016,0
7450,79,31,4,November 29 2019,31
7451,123,110,4,December 22 2012,2
7452,305,74,0,September 15 2019,17
7453,234,68,1,August 6 2018,1
7454,212,61,3,June 16 2011,0
7455,252,117,1,June 10 2018,0
7456,233,40,5,August 12 2018,17
7457,140,107,2,August 19 2009,1
7458,52,109,2,July 19 2015,0
7459,219,81,4,August 1 2018,0
7460,324,44,0,April 7 2017,2
7461,152,110,0,January 27 2016,1
7462,254,36,1,December 11 2015,0
7463,44,81,2,September 17 2017,3
7464,230,81,5,November 23 2016,2
7465,20,51,2,December 15 2019,3
7466,352,11,2,February 5 2018,4
7467,367,113,3,August 8 2017,1
7468,137,35,5,May 6 2018,2
7469,113,128,2,November 24 2012,8
7470,390,70,4,October 12 2019,29
7471,85,56,2,January 18 2014,0
7472,26,50,5,May 20 2016,5
7473,334,23,2,May 28 2014,1
7474,274,74,4,September 16 2019,1
7475,203,13,2,December 17 2019,0
7476,11,106,0,March 16 2018,1
7477,61,127,1,April 14 2017,3
7478,213,37,3,February 8 2014,3
7479,380,14,1,October 29 2017,2
7480,17,44,4,March 14 2016,0
7481,133,99,0,August 21 2015,29
7482,42,2,2,January 2 2015,2
7483,195,95,1,November 11 2017,3
7484,209,31,0,April 3 2014,0
7485,175,106,5,March 1 2015,6
7486,298,122,4,March 10 2018,0
7487,59,78,1,July 11 2015,0
7488,192,11,2,March 29 2017,0
7489,124,121,2,March 6 2013,0
7490,162,113,4,February 1 2018,0
7491,4,15,0,March 17 2012,3
7492,53,8,4,April 21 2009,0
7493,226,33,2,January 8 2018,0
7494,0,7,0,November 8 2017,2
7495,295,55,0,March 29 2018,0
7496,147,94,5,March 23 2011,0
7497,196,68,4,September 7 2018,4
7498,405,55,5,August 4 2019,0
7499,138,68,4,February 8 2018,7
7500,88,100,1,November 7 2017,0
7501,262,12,0,September 9 2015,0
7502,5,15,3,March 25 2015,0
7503,135,6,1,October 4 2017,0
7504,347,79,0,August 19 2018,5
7505,16,94,4,January 21 2013,0
7506,93,39,5,September 1 2019,0
7507,36,107,5,August 1 2013,1
7508,78,21,0,December 15 2009,0
7509,197,36,0,January 14 2019,5
7510,144,81,1,August 28 2019,2
7511,15,108,3,March 18 2016,0
7512,284,103,3,March 17 2019,0
7513,213,76,3,December 6 2015,0
7514,259,59,1,December 9 2018,8
7515,75,121,2,May 20 2011,0
7516,142,58,5,December 1 2018,0
7517,216,31,0,November 14 2013,1
7518,193,0,0,September 19 2017,0
7519,244,54,1,June 13 2018,0
7520,252,31,4,December 16 2017,0
7521,104,80,5,December 6 2016,0
7522,185,7,0,July 1 2016,0
7523,366,53,0,August 28 2014,9
7524,102,127,5,June 13 2019,0
7525,281,36,1,June 21 2017,2
7526,349,76,1,July 10 2018,1
7527,18,46,5,August 23 2014,6
7528,293,17,3,September 9 2018,4
7529,124,1,5,October 3 2014,0
7530,306,3,1,September 19 2011,9
7531,158,85,2,August 2 2018,2
7532,389,17,4,October 12 2019,1
7533,158,114,5,September 22 2013,1
7534,73,30,3,July 6 2018,14
7535,113,100,5,May 1 2018,0
7536,200,68,2,April 21 2019,3
7537,40,103,1,May 20 2018,0
7538,48,3,2,February 10 2019,1
7539,378,109,1,June 8 2019,0
7540,327,28,0,June 15 2019,0
7541,260,75,5,November 20 2017,4
7542,287,47,0,January 22 2017,1
7543,62,86,0,March 29 2018,4
7544,314,16,5,March 19 2013,0
7545,73,15,3,May 13 2011,21
7546,18,50,3,May 23 2018,0
7547,172,31,0,March 5 2015,2
7548,27,32,4,July 24 2015,0
7549,280,103,3,April 11 2015,1
7550,41,42,2,July 10 2013,1
7551,220,128,2,September 18 2016,2
7552,99,38,1,April 16 2019,0
7553,388,0,1,April 17 2014,0
7554,35,47,4,April 19 2018,0
7555,78,70,0,July 22 2017,24
7556,310,53,3,November 22 2014,1
7557,355,47,3,February 17 2015,2
7558,31,49,3,February 11 2017,8
7559,303,8,0,August 19 2017,7
7560,158,19,2,February 22 2014,0
7561,85,6,2,August 25 2014,0
7562,198,27,2,January 6 2018,3
7563,195,67,4,January 14 2018,4
7564,286,80,4,May 19 2018,3
7565,57,50,5,February 19 2013,4
7566,208,80,2,September 1 2017,10
7567,230,93,5,August 21 2014,4
7568,238,19,0,June 14 2018,4
7569,398,25,4,February 23 2018,2
7570,10,100,3,February 8 2017,4
7571,365,10,4,January 24 2019,0
7572,101,50,5,June 5 2013,1
7573,90,122,0,March 24 2019,0
7574,395,83,4,December 20 2017,0
7575,198,76,1,August 19 2016,0
7576,371,99,5,April 12 2015,3
7577,37,7,4,July 25 2018,11
7578,364,3,0,April 6 2010,0
7579,5,46,3,July 19 2014,1
7580,96,61,1,October 16 2019,1
7581,55,127,0,January 11 2019,3
7582,100,83,3,February 6 2014,0
7583,260,22,1,October 12 2017,0
7584,113,69,4,February 17 2019,3
7585,398,111,0,December 3 2018,0
7586,230,6,4,June 9 2014,1
7587,249,119,1,January 7 2013,7
7588,397,102,2,September 11 2014,13
7589,389,30,1,October 1 2016,4
7590,115,21,1,January 27 2018,0
7591,282,124,1,March 17 2011,1
7592,95,10,5,October 12 2017,1
7593,112,17,1,May 21 2019,2
7594,400,5,5,January 24 2019,0
7595,370,9,4,September 24 2016,0
7596,60,124,0,December 8 2016,0
7597,153,121,4,August 1 2017,4
7598,220,102,4,October 13 2015,0
7599,296,70,2,January 12 2017,0
7600,95,62,2,June 14 2019,2
7601,304,121,0,April 3 2019,1
7602,214,23,4,March 20 2012,4
7603,372,1,5,July 21 2018,4
7604,192,52,0,September 28 2014,0
7605,126,55,2,June 29 2019,0
7606,227,78,3,March 19 2018,0
7607,19,127,0,May 7 2019,0
7608,335,25,2,December 4 2017,5
7609,389,117,2,July 15 2018,3
7610,125,7,4,October 29 2019,3
7611,178,43,1,April 7 2015,0
7612,317,83,0,March 21 2014,0
7613,384,36,1,June 22 2019,0
7614,335,70,2,November 23 2018,1
7615,190,65,0,November 11 2017,0
7616,282,27,3,January 25 2018,11
7617,397,33,5,January 28 2017,6
7618,314,50,0,March 14 2014,0
7619,311,60,1,May 27 2018,0
7620,395,14,1,May 2 2014,0
7621,42,26,3,September 22 2014,0
7622,12,102,3,November 9 2016,0
7623,269,2,4,March 7 2011,0
7624,57,127,0,August 4 2019,0
7625,26,127,3,January 18 2017,0
7626,324,119,3,February 5 2017,0
7627,375,38,1,September 29 2019,0
7628,352,32,3,December 2 2019,8
7629,192,76,3,January 6 2018,25
7630,255,52,2,July 3 2017,4
7631,152,17,5,March 29 2018,0
7632,226,88,2,May 11 2013,1
7633,9,103,2,July 23 2016,14
7634,356,50,2,September 22 2010,2
7635,21,50,2,December 16 2018,0
7636,316,37,2,February 25 2015,0
7637,138,38,4,July 3 2016,0
7638,62,50,5,May 27 2017,0
7639,404,2,1,December 20 2012,6
7640,147,0,0,May 24 2019,24
7641,158,71,1,March 9 2016,5
7642,45,32,1,August 5 2017,0
7643,389,81,1,December 9 2018,16
7644,180,23,4,April 14 2011,19
7645,374,91,1,September 17 2015,7
7646,259,127,0,December 14 2019,0
7647,395,31,5,September 7 2014,15
7648,59,6,3,November 3 2015,0
7649,186,108,1,August 2 2012,0
7650,88,1,4,March 29 2013,0
7651,266,63,2,August 28 2017,0
7652,113,50,5,March 23 2016,0
7653,298,29,0,June 27 2018,0
7654,156,49,2,September 28 2019,0
7655,105,75,0,December 20 2019,0
7656,58,83,5,December 10 2010,0
7657,66,28,2,October 22 2018,1
7658,247,89,2,October 9 2018,0
7659,36,103,1,January 27 2015,0
7660,211,0,5,April 24 2018,3
7661,137,125,0,August 1 2019,5
7662,180,29,5,July 14 2019,4
7663,213,85,3,August 20 2011,0
7664,341,92,5,September 18 2018,0
7665,304,0,4,February 29 2014,1
7666,53,1,1,February 10 2017,4
7667,301,90,0,October 26 2017,0
7668,14,76,1,May 6 2018,2
7669,225,81,3,September 5 2016,0
7670,225,43,1,September 1 2017,0
7671,107,119,4,May 24 2013,0
7672,267,97,3,August 13 2017,0
7673,234,45,3,September 14 2019,4
7674,34,47,1,October 6 2018,0
7675,16,0,3,September 27 2015,0
7676,118,9,0,December 17 2016,1
7677,14,16,0,February 29 2018,1
7678,98,131,0,July 9 2014,13
7679,331,36,0,August 29 2016,0
7680,281,97,1,May 29 2018,0
7681,196,43,2,May 27 2016,0
7682,221,91,0,March 11 2015,0
7683,385,81,2,July 13 2017,0
7684,142,73,3,February 1 2018,0
7685,16,71,1,June 11 2015,0
7686,333,63,2,February 22 2011,0
7687,327,45,1,October 2 2017,1
7688,317,38,5,October 14 2016,0
7689,126,88,0,July 3 2018,0
7690,275,95,5,February 18 2019,0
7691,330,124,2,June 27 2017,2
7692,295,67,2,March 15 2016,1
7693,291,17,0,May 16 2019,19
7694,197,32,1,June 5 2018,1
7695,376,75,4,February 3 2019,0
7696,283,111,0,May 5 2019,0
7697,212,70,2,December 25 2018,0
7698,169,59,3,January 24 2017,0
7699,313,86,3,March 17 2014,1
7700,390,85,3,July 28 2014,0
7701,281,65,1,July 1 2016,1
7702,102,2,5,May 11 2012,0
7703,151,104,2,July 18 2017,0
7704,163,125,0,August 26 2018,0
7705,91,8,4,July 27 2008,0
7706,51,75,2,June 29 2019,0
7707,379,127,3,May 24 2018,0
7708,174,75,4,February 23 2018,0
7709,264,61,1,March 29 2013,0
7710,99,100,1,May 20 2018,0
7711,143,32,4,November 20 2016,0
7712,180,101,1,October 29 2017,0
7713,393,49,2,April 11 2018,0
7714,124,43,0,June 14 2018,0
7715,257,5,0,December 22 2018,0
7716,198,84,5,May 3 2019,0
7717,251,93,2,April 23 2010,0
7718,95,55,2,January 15 2016,0
7719,237,86,2,December 14 2013,0
7720,162,128,4,December 25 2013,0
7721,205,76,4,February 28 2017,0
7722,92,70,4,March 1 2019,0
7723,356,52,5,January 6 2016,0
7724,33,131,3,August 16 2015,0
7725,156,21,4,September 15 2018,0
7726,135,34,0,July 4 2009,0
7727,173,108,5,February 23 2019,0
7728,25,117,2,September 9 2019,0
7729,105,110,3,April 24 2016,0
7730,149,15,4,January 13 2009,0
7731,128,34,2,August 20 2008,0
7732,49,115,3,December 6 2018,0
7733,208,78,3,July 20 2018,0
7734,328,69,4,June 1 2018,0
7735,252,50,3,December 7 2019,0
7736,241,5,0,March 25 2017,0
7737,373,83,5,July 10 2019,0
7738,289,126,1,March 9 2019,0
7739,145,21,5,August 5 2017,0
7740,285,75,2,October 8 2019,0
7741,79,4,3,August 9 2018,0
7742,275,47,3,February 15 2016,0
7743,64,31,1,February 20 2018,0
7744,78,50,0,January 13 2018,0
7745,351,26,4,June 18 2013,0
7746,65,19,5,October 11 2012,0
7747,346,87,1,January 9 2015,0
7748,116,13,2,August 28 2018,0
7749,328,105,1,September 19 2017,0
7750,109,111,1,January 19 2019,0
7751,233,8,3,July 24 2013,0
7752,194,4,0,January 11 2017,0
7753,69,67,3,March 13 2015,0
7754,398,40,0,March 26 2014,1
7755,17,98,1,December 6 2019,0
7756,34,100,5,November 11 2019,0
7757,316,35,1,September 8 2018,0
7758,146,119,0,October 1 2013,0
7759,306,27,4,October 5 2019,0
7760,373,107,4,February 8 2010,0
7761,74,105,5,August 3 2017,0
7762,44,98,3,September 19 2017,0
7763,317,123,1,September 27 2016,0
7764,24,83,2,January 9 2017,0
7765,151,80,4,April 29 2017,0
7766,269,105,0,November 10 2018,0
7767,377,128,1,January 26 2017,0
7768,143,53,4,May 19 2017,0
7769,209,14,1,May 17 2015,0
7770,99,61,3,June 25 2016,0
7771,37,35,0,May 8 2019,0
7772,296,118,4,December 23 2018,0
7773,313,56,1,October 15 2018,0
7774,164,87,1,February 6 2018,0
7775,143,10,1,November 3 2018,0
7776,179,41,3,November 15 2013,0
7777,11,43,4,December 23 2017,0
7778,201,57,5,November 20 2009,0
7779,48,112,1,November 9 2018,0
7780,294,87,3,June 1 2012,0
7781,102,68,4,November 20 2019,0
7782,99,106,2,April 21 2015,0
7783,298,81,2,December 29 2016,0
7784,371,1,5,May 15 2018,0
7785,236,110,2,January 27 2019,0
7786,234,4,4,September 21 2018,0
7787,309,8,3,August 21 2018,0
7788,153,19,3,November 24 2013,0
7789,252,86,5,July 20 2015,0
7790,386,110,4,August 6 2015,0
7791,51,37,3,April 19 2012,0
7792,406,1,5,November 10 2015,0
7793,38,58,1,May 11 2019,0
7794,334,40,3,April 7 2018,0
7795,376,54,1,February 15 2019,0
7796,244,85,2,September 24 2019,1
7797,190,54,4,March 3 2019,0
7798,216,4,0,December 16 2019,0
7799,300,91,0,February 2 2017,0
7800,352,84,2,November 4 2012,0
7801,289,93,3,June 3 2012,0
7802,130,121,4,May 22 2016,0
7803,294,0,4,August 5 2016,0
7804,96,67,0,June 6 2015,0
7805,112,89,3,March 22 2012,0
7806,21,42,5,July 12 2015,0
7807,399,130,5,December 2 2016,0
7808,402,1,3,April 1 2016,0
7809,333,97,5,November 20 2019,0
7810,350,90,4,February 18 2018,0
7811,101,125,5,October 26 2016,0
7812,87,8,1,April 9 2012,0
7813,30,8,0,June 23 2019,0
7814,113,85,0,November 5 2015,0
7815,282,22,1,November 25 2018,0
7816,134,112,5,February 14 2013,0
7817,330,55,1,February 28 2017,0
7818,41,20,3,July 23 2016,0
7819,139,57,4,October 25 2011,0
7820,137,29,1,November 27 2018,0
7821,261,34,0,August 22 2016,0
7822,348,122,2,March 12 2018,0
7823,312,99,4,September 9 2013,0
7824,359,83,1,January 18 2016,0
7825,171,27,3,June 26 2019,0
7826,84,0,0,December 1 2018,0
7827,325,111,4,January 14 2019,0
7828,291,106,1,August 7 2012,0
7829,311,83,3,August 19 2019,0
7830,53,111,4,March 29 2018,2
7831,139,29,1,April 28 2019,0
7832,4,48,0,November 10 2017,0
7833,394,109,0,July 16 2017,0
7834,257,66,1,November 25 2018,0
7835,196,106,5,September 21 2013,0
7836,386,74,0,May 15 2014,0
7837,93,123,2,June 13 2016,1
7838,245,54,5,May 18 2018,0
7839,261,63,4,June 25 2010,0
7840,41,37,5,February 21 2018,0
7841,337,83,1,August 16 2019,0
7842,129,124,4,May 23 2013,0
7843,41,102,5,March 10 2015,0
7844,30,103,0,August 5 2017,0
7845,147,67,1,September 3 2016,0
7846,32,120,5,July 29 2015,0
7847,398,63,1,January 8 2018,0
7848,42,32,0,March 28 2010,0
7849,54,22,2,July 3 2019,0
7850,395,77,0,April 10 2017,0
7851,140,43,3,July 28 2018,0
7852,161,110,5,March 21 2010,0
7853,108,26,0,April 16 2015,0
7854,298,26,5,May 18 2016,0
7855,291,103,4,May 3 2016,0
7856,402,61,3,November 6 2012,0
7857,37,6,0,May 2 2016,0
7858,116,18,4,February 19 2019,0
7859,292,117,2,July 3 2019,0
7860,144,6,1,October 19 2014,0
7861,255,126,5,January 10 2009,0
7862,15,2,2,December 20 2016,0
7863,153,21,4,June 24 2019,0
7864,395,104,4,February 19 2017,0
7865,66,110,3,August 9 2009,0
7866,284,68,2,January 10 2018,0
7867,92,55,3,January 9 2018,0
7868,168,84,5,November 4 2011,0
7869,289,105,3,February 14 2017,0
7870,13,41,5,November 3 2014,0
7871,378,21,1,November 24 2008,0
7872,267,38,3,September 17 2015,0
7873,87,126,1,April 15 2013,0
7874,12,73,2,April 1 2016,0
7875,351,130,1,October 22 2019,0
7876,70,10,5,February 19 2019,0
7877,284,127,5,October 16 2018,0
7878,131,4,2,April 25 2019,0
7879,101,54,4,January 26 2017,0
7880,330,105,1,September 27 2018,0
7881,7,109,0,January 2 2018,1
7882,260,47,2,June 5 2018,1
7883,322,76,2,December 18 2018,0
7884,1,71,3,August 29 2013,0
7885,205,110,5,August 20 2013,0
7886,82,49,5,June 3 2018,0
7887,135,63,1,January 16 2012,0
7888,100,57,3,August 7 2018,0
7889,40,131,4,March 14 2018,0
7890,142,15,4,September 19 2017,0
7891,287,87,5,April 3 2016,1
7892,91,106,3,May 3 2019,0
7893,41,29,2,October 13 2018,0
7894,305,94,5,January 26 2014,0
7895,240,131,5,February 8 2017,0
7896,206,125,4,July 10 2019,0
7897,292,103,1,April 10 2019,0
7898,166,18,4,June 3 2015,0
7899,238,75,4,November 27 2019,0
7900,44,70,5,August 4 2019,0
7901,148,59,4,September 5 2018,0
7902,320,34,3,February 8 2018,0
7903,265,20,5,July 11 2014,0
7904,336,72,0,June 1 2019,0
7905,208,110,0,September 25 2018,0
7906,67,83,1,July 2 2018,0
7907,107,30,5,May 11 2018,0
7908,174,81,5,August 10 2016,0
7909,181,61,2,September 4 2012,0
7910,346,56,4,November 21 2017,0
7911,178,46,2,July 22 2016,0
7912,169,99,5,August 25 2019,0
7913,303,27,3,July 10 2019,0
7914,260,125,4,March 22 2016,0
7915,273,126,4,February 5 2016,0
7916,152,68,2,November 11 2017,0
7917,238,9,2,April 2 2018,0
7918,174,108,0,July 23 2018,0
7919,84,1,4,November 2 2016,0
7920,112,4,4,October 19 2019,1
7921,154,33,3,November 10 2016,0
7922,43,102,1,August 9 2018,0
7923,332,131,2,March 27 2016,0
7924,207,53,3,April 7 2014,1
7925,128,115,0,March 23 2018,0
7926,326,101,2,January 9 2016,0
7927,130,127,3,December 6 2018,0
7928,49,60,5,June 4 2016,1
7929,353,45,1,December 24 2017,0
7930,73,74,3,October 7 2010,0
7931,334,9,0,May 22 2017,2
7932,334,22,1,July 2 2017,0
7933,110,72,0,March 3 2017,3
7934,289,42,2,January 14 2018,0
7935,113,79,5,March 29 2018,0
7936,205,20,5,December 20 2018,0
7937,23,114,5,November 12 2019,0
7938,96,49,4,July 15 2018,0
7939,313,120,1,April 26 2018,0
7940,187,15,4,November 6 2013,0
7941,62,113,3,October 2 2017,0
7942,97,92,5,February 18 2019,0
7943,395,35,1,January 22 2018,0
7944,155,42,2,April 12 2019,0
7945,368,129,0,November 22 2015,0
7946,185,0,2,January 26 2019,0
7947,175,58,2,March 9 2019,0
7948,371,102,1,March 14 2019,0
7949,405,78,4,May 24 2014,0
7950,112,107,2,December 6 2017,0
7951,108,113,1,November 12 2018,0
7952,168,126,3,December 8 2012,0
7953,378,86,5,April 13 2011,0
7954,296,131,4,May 11 2015,0
7955,112,117,1,June 6 2018,0
7956,243,86,4,February 13 2015,0
7957,95,75,0,January 13 2019,0
7958,273,8,3,December 19 2019,0
7959,374,7,0,February 1 2015,0
7960,254,112,1,September 22 2019,0
7961,253,51,1,January 17 2017,0
7962,121,54,4,May 8 2018,0
7963,106,78,0,July 27 2016,0
7964,296,104,0,July 3 2014,0
7965,324,14,0,November 20 2019,0
7966,142,59,1,October 6 2017,0
7967,324,21,0,November 5 2017,0
7968,402,42,1,July 14 2016,0
7969,202,13,5,December 2 2019,0
7970,331,87,1,December 22 2015,0
7971,302,80,1,April 5 2016,0
7972,55,30,2,October 17 2015,0
7973,224,69,2,May 1 2011,0
7974,104,89,0,May 2 2011,0
7975,172,67,4,May 15 2017,0
7976,267,111,0,October 13 2018,0
7977,10,116,4,November 19 2019,1
7978,338,57,2,September 26 2009,0
7979,337,67,2,June 18 2017,0
7980,122,71,3,March 17 2013,0
7981,55,53,4,March 25 2016,0
7982,87,62,0,December 3 2016,0
7983,185,67,5,March 29 2014,0
7984,87,118,3,June 6 2018,0
7985,56,74,2,May 28 2012,0
7986,184,73,1,March 20 2019,0
7987,59,7,3,January 4 2019,0
7988,372,3,1,May 29 2019,0
7989,27,0,3,April 2 2013,0
7990,308,100,3,November 5 2018,0
7991,40,66,3,December 8 2019,0
7992,320,0,5,July 12 2013,0
7993,337,76,3,February 24 2018,0
7994,373,42,2,March 8 2014,0
7995,110,67,3,June 10 2017,0
7996,182,102,1,September 11 2016,0
7997,259,104,1,April 17 2019,1
7998,236,80,4,March 19 2016,0
7999,158,107,3,March 7 2016,0
8000,308,4,5,September 7 2019,0
8001,321,78,5,April 20 2016,0
8002,362,83,3,September 9 2014,0
8003,241,6,1,April 10 2016,0
8004,131,38,0,January 3 2013,0
8005,231,72,3,October 22 2016,0
8006,368,89,1,November 26 2018,0
8007,274,63,1,March 27 2017,0
8008,295,50,0,November 24 2011,0
8009,112,10,1,June 19 2016,0
8010,222,92,1,December 21 2018,0
8011,188,109,1,December 8 2016,0
8012,142,80,4,April 29 2016,0
8013,263,41,5,July 6 2015,0
8014,174,108,4,February 18 2011,0
8015,238,86,4,March 15 2017,0
8016,27,109,5,July 15 2019,0
8017,17,2,3,October 20 2016,0
8018,370,58,1,July 29 2019,1
8019,75,5,0,January 19 2017,2
8020,271,36,1,January 22 2016,0
8021,339,79,2,July 29 2017,0
8022,152,32,4,February 29 2016,2
8023,77,116,4,September 24 2014,0
8024,24,129,2,January 14 2019,0
8025,360,62,2,March 7 2019,0
8026,95,50,4,October 9 2014,0
8027,283,111,2,November 4 2018,0
8028,141,130,5,October 7 2017,0
8029,342,56,3,September 25 2016,0
8030,194,66,1,September 14 2017,0
8031,367,89,2,April 19 2016,0
8032,280,2,3,August 28 2013,1
8033,104,93,0,November 15 2016,9
8034,52,104,1,March 16 2016,0
8035,105,42,3,July 25 2015,0
8036,91,59,3,November 23 2013,0
8037,317,115,5,December 13 2019,0
8038,389,63,1,March 7 2014,0
8039,346,57,0,September 6 2011,0
8040,333,30,4,October 6 2016,0
8041,262,123,2,March 27 2017,0
8042,80,17,1,October 19 2018,0
8043,400,59,0,February 22 2018,0
8044,168,45,2,April 28 2018,0
8045,113,4,1,September 11 2018,0
8046,122,16,2,July 13 2013,0
8047,91,91,1,September 8 2012,0
8048,303,96,2,December 23 2018,0
8049,70,99,5,June 4 2012,0
8050,397,48,3,April 1 2016,0
8051,355,128,4,July 2 2018,0
8052,306,85,2,July 14 2013,1
8053,234,2,1,March 12 2019,0
8054,396,130,4,February 4 2017,0
8055,355,120,0,December 22 2015,1
8056,326,56,5,April 23 2019,0
8057,251,85,0,September 16 2012,0
8058,86,71,1,May 6 2019,1
8059,149,67,5,May 3 2016,0
8060,66,116,5,September 29 2017,0
8061,214,90,4,May 12 2017,0
8062,213,40,2,June 22 2017,0
8063,241,52,4,June 5 2014,0
8064,64,2,3,April 29 2013,0
8065,89,75,0,April 8 2019,0
8066,75,125,2,May 15 2013,0
8067,87,69,5,February 10 2014,0
8068,68,36,4,November 1 2017,0
8069,221,61,1,September 7 2017,0
8070,214,50,0,January 27 2019,0
8071,147,94,3,March 4 2014,0
8072,168,68,4,August 9 2018,1
8073,5,63,3,June 15 2016,2
8074,305,127,5,January 29 2017,0
8075,133,25,2,September 10 2015,1
8076,25,18,2,April 22 2013,0
8077,99,68,5,March 23 2017,0
8078,335,41,4,January 22 2012,0
8079,49,67,3,June 12 2019,0
8080,405,50,3,August 26 2018,0
8081,386,121,3,January 12 2019,0
8082,92,73,2,February 25 2016,3
8083,129,78,4,December 4 2014,0
8084,63,84,0,August 9 2017,0
8085,198,97,0,March 18 2015,0
8086,251,109,1,April 14 2016,0
8087,310,45,2,April 27 2017,0
8088,213,108,4,September 16 2015,0
8089,0,89,4,October 3 2019,0
8090,192,107,4,November 29 2017,0
8091,213,43,0,March 21 2017,0
8092,69,27,5,February 1 2017,0
8093,366,123,0,April 24 2014,0
8094,43,87,2,October 17 2014,1
8095,258,113,5,May 6 2019,1
8096,29,48,0,October 10 2014,0
8097,131,50,1,February 5 2016,0
8098,66,109,2,August 20 2018,0
8099,127,107,5,November 1 2011,0
8100,35,37,1,March 26 2012,1
8101,126,107,2,September 18 2019,0
8102,108,18,3,November 1 2014,0
8103,261,45,2,May 14 2016,0
8104,228,76,0,October 8 2015,0
8105,185,103,4,February 16 2019,0
8106,92,85,1,June 22 2016,0
8107,373,14,3,May 24 2014,1
8108,166,44,5,October 23 2016,0
8109,375,82,3,January 7 2014,0
8110,210,52,0,December 29 2017,0
8111,377,44,3,March 10 2016,0
8112,26,83,4,July 3 2009,0
8113,401,34,2,August 3 2010,0
8114,32,84,2,November 10 2015,0
8115,297,67,1,October 26 2015,0
8116,78,65,0,February 29 2017,0
8117,38,13,4,July 5 2017,0
8118,200,96,0,October 17 2011,0
8119,253,93,4,May 12 2013,0
8120,95,56,3,July 9 2014,0
8121,370,97,4,January 23 2019,0
8122,363,93,3,May 11 2011,0
8123,387,79,5,June 16 2019,0
8124,336,113,4,October 29 2017,2
8125,340,95,4,June 25 2015,0
8126,239,80,4,October 28 2018,0
8127,18,131,2,April 12 2016,5
8128,339,44,2,July 14 2018,0
8129,267,25,0,November 4 2017,0
8130,128,41,0,October 4 2015,1
8131,162,100,3,December 13 2017,1
8132,357,5,4,August 14 2015,0
